playerID,year,stint,tmID,GP,GS,minutes,points,oRebounds,dRebounds,assists,steals,blocks,turnovers,PF,ftAttempted,threeAttempted,dq,PostGP,PostGS,PostPoints,PostoRebounds,PostdRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostftAttempted,PostthreeAttempted,PostDQ
ohldeni01w,10,0,PHO,21,0,311,109,19,40,6,5,20,29,55,46,0,1,11,0,29,9,21,4,4,3,10,21,5,0,0
oneilkr01w,9,0,SEA,11,0,31,0,0,3,1,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osipoir01w,7,0,DET,2,0,12,2,1,0,0,0,0,1,1,2,0,0,9,0,21,3,6,11,6,0,13,16,7,1,0
owenhe01w,1,0,WAS,11,0,60,2,2,7,2,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
owenssh01w,1,0,MIA,31,16,605,131,47,50,21,11,26,54,95,54,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
owenssh01w,3,0,CHA,2,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pageda01w,9,0,CON,3,0,12,6,2,4,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pagemu01w,1,0,WAS,32,32,1046,314,79,129,64,23,32,63,103,92,0,2,2,2,11,2,4,1,2,0,4,5,4,0,0
pagemu01w,2,0,WAS,32,32,989,225,74,103,55,30,36,60,88,36,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0
pagemu01w,3,0,WAS,32,15,750,208,55,100,37,14,15,45,79,53,4,0,5,0,48,6,16,4,1,4,3,12,15,0,0
pagemu01w,4,0,WAS,34,34,850,213,62,90,35,18,24,41,101,56,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pagemu01w,5,0,WAS,33,19,809,184,40,100,36,25,16,30,85,40,3,1,3,3,11,3,11,4,0,1,3,5,2,0,0
pagemu01w,6,0,WAS,34,4,589,108,21,62,25,15,9,23,56,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pagemu01w,7,0,LAS,34,4,690,167,40,81,33,17,9,30,63,46,3,1,5,1,28,10,13,3,3,2,2,11,11,2,0
pagemu01w,8,0,LAS,34,8,627,163,33,78,45,14,9,25,68,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pagemu01w,9,0,LAS,27,1,243,42,13,22,14,5,1,11,33,12,8,0,5,0,1,0,0,1,0,1,0,2,2,0,0
paigeyo01w,6,0,IND,13,0,78,16,2,7,13,2,0,6,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paliesa01w,7,0,DET,11,0,51,12,4,0,6,1,1,10,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
palmewe01w,1,0,DET,32,30,914,441,67,152,39,20,10,65,112,135,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
palmewe01w,2,0,DET,22,22,651,233,38,116,23,23,4,48,64,59,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
palmewe01w,3,1,DET,16,16,464,184,27,69,20,13,2,34,44,53,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
palmewe01w,3,2,ORL,16,16,501,180,20,73,21,22,6,23,46,39,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
palmewe01w,4,0,CON,32,1,433,149,29,77,16,11,3,35,62,28,46,0,4,0,29,1,11,3,0,0,7,9,3,4,0
palmewe01w,5,0,CON,33,33,786,297,47,135,30,23,5,40,77,85,41,0,8,8,44,10,25,1,3,3,8,11,8,12,0
palmewe01w,6,0,SAS,34,29,882,326,53,140,33,20,7,42,74,70,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
palmewe01w,7,0,SEA,5,2,120,47,13,25,3,5,3,10,17,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
palmewe01w,8,0,SEA,34,3,474,156,44,101,17,15,7,36,75,55,21,0,2,0,17,4,4,0,0,1,2,6,1,2,0
parisco01w,10,0,SAC,33,6,442,160,56,78,22,11,10,20,48,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parkeca01w,9,0,LAS,33,33,1109,610,84,229,113,42,75,93,91,187,26,2,6,6,90,20,39,23,9,13,17,16,29,7,0
parkeca01w,10,0,LAS,25,24,815,328,60,184,64,15,53,55,53,80,24,1,6,6,108,21,43,10,5,11,10,23,44,4,1
pascafl01w,9,0,SEA,3,0,9,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pavlimi01w,2,0,UTA,10,0,21,1,0,6,1,0,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pavlimi01w,4,0,PHO,8,0,29,6,1,3,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
payeka01w,1,0,MIN,28,12,408,56,3,27,38,8,6,28,49,9,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
payeka01w,2,0,MIN,32,16,652,91,7,54,97,21,0,46,55,16,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
payeka01w,3,0,SEA,19,0,114,21,2,5,5,3,0,8,18,2,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0
penicti01w,1,0,SAC,30,30,936,208,12,77,236,70,6,71,71,107,50,1,2,2,16,2,5,14,4,0,6,10,6,6,1
penicti01w,2,0,SAC,23,22,744,144,6,80,172,40,8,64,58,64,42,1,5,5,31,3,16,33,3,4,9,9,4,19,0
penicti01w,3,0,SAC,24,24,853,203,7,95,192,64,1,69,49,103,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
penicti01w,4,0,SAC,34,34,1089,183,29,90,229,61,1,81,76,76,60,1,6,6,25,1,13,18,6,3,7,12,8,8,0
penicti01w,5,0,SAC,33,32,970,199,14,88,163,64,2,72,64,70,68,0,6,6,25,4,16,32,15,2,19,17,16,15,0
penicti01w,6,0,SAC,34,33,927,195,8,89,149,48,6,67,64,100,41,0,6,6,32,2,22,31,6,1,14,9,15,4,0
penicti01w,7,0,SAC,34,34,846,183,10,81,116,58,2,67,56,77,31,0,9,9,45,0,21,34,11,0,11,14,17,14,0
penicti01w,8,0,SAC,32,32,757,181,18,65,144,49,1,60,59,73,14,1,3,3,18,3,4,15,7,0,10,9,10,3,0
penicti01w,9,0,SAC,33,33,856,284,19,80,172,67,4,87,80,136,28,1,3,3,41,2,10,19,7,1,5,7,3,4,0
penicti01w,10,0,SAC,30,28,724,148,12,69,155,30,4,64,45,70,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pennjo01w,4,0,WAS,30,0,288,86,19,33,16,15,1,20,28,33,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pennjo01w,5,0,SAS,1,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perkiji01w,5,0,CHA,4,0,17,3,1,2,1,3,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perkiji01w,6,0,CHA,30,11,464,150,24,20,32,29,9,32,45,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perkiji01w,7,0,CHI,30,27,841,282,33,74,97,43,13,56,72,67,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perkiji01w,8,0,CHI,33,5,762,386,30,80,75,50,7,51,65,53,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
perkiji01w,9,0,CHI,34,34,1083,577,44,93,96,64,10,61,76,119,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0
perkiji01w,10,0,CHI,34,34,931,450,28,88,100,73,6,55,78,123,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pettibr01w,1,0,PHO,32,6,583,189,19,41,46,31,4,39,62,61,75,1,2,0,21,1,4,6,1,0,3,7,2,11,0
pettibr01w,2,0,PHO,32,1,497,172,30,30,50,28,4,38,47,56,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pettibr01w,3,0,IND,32,0,375,113,17,22,17,8,0,24,22,39,43,0,3,0,16,6,3,2,0,0,4,0,7,3,0
pettibr01w,4,0,IND,31,0,148,49,5,14,8,4,1,8,17,17,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pettibr01w,7,0,PHO,11,0,67,14,5,4,10,3,0,2,11,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
philler01w,7,0,CON,34,13,615,182,20,53,80,29,2,38,38,50,70,1,5,1,33,1,6,7,4,1,6,10,8,13,0
philler01w,9,0,CON,8,0,86,41,9,8,3,4,1,6,7,11,12,0,3,0,9,0,2,5,0,1,1,0,0,6,0
philler01w,10,0,CON,32,18,740,258,30,73,66,43,3,43,52,64,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phillta01w,1,0,NYL,31,30,978,427,86,161,28,59,21,85,110,130,8,5,7,7,114,16,37,8,12,6,16,26,23,1,1
phillta01w,2,0,NYL,32,32,1049,489,89,168,34,48,17,84,110,125,4,0,6,6,68,15,34,10,9,6,17,17,34,1,1
phillta01w,3,0,NYL,32,31,1009,451,69,154,41,58,14,93,113,126,2,2,8,8,115,16,31,10,9,4,19,26,35,3,0
phillta01w,4,0,NYL,33,32,1033,372,99,181,56,56,28,92,118,134,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
phillta01w,5,0,NYL,13,13,311,87,28,42,16,14,10,33,41,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
phillta01w,6,0,HOU,32,1,366,111,30,49,14,11,8,30,56,48,0,0,5,0,13,1,8,1,1,0,4,6,4,0,0
phillta01w,7,0,HOU,21,2,222,59,12,35,4,9,5,23,37,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
phillta01w,8,0,HOU,7,0,35,10,2,3,1,3,0,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pierspl01w,4,0,PHO,33,5,602,198,37,43,22,19,13,42,87,101,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pierspl01w,5,0,PHO,31,25,803,290,46,85,26,26,17,49,102,109,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
pierspl01w,6,2,DET,23,0,444,178,27,35,21,14,6,42,54,96,1,0,2,0,4,3,3,0,1,0,0,5,2,0,0
pierspl01w,6,1,PHO,12,11,318,92,19,40,13,10,13,32,39,29,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
pierspl01w,7,0,DET,34,0,565,220,44,88,24,18,14,37,84,80,3,0,10,0,88,17,37,17,6,9,14,27,51,0,0
pierspl01w,8,0,DET,34,0,858,396,70,127,59,26,29,79,110,130,5,5,11,1,123,32,47,18,7,12,28,43,41,2,2
pierspl01w,9,0,DET,28,0,649,332,64,72,63,24,34,48,99,117,2,1,6,0,47,7,11,10,4,2,11,12,13,0,0
pierspl01w,10,0,DET,1,0,5,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pondeca01w,7,0,PHO,32,32,1067,624,37,70,98,37,4,45,84,163,126,3,0,0,0,0,0,0,0,0,0,0,0,0,0
pondeca01w,8,0,PHO,31,31,966,532,15,97,123,29,8,69,59,135,108,0,9,9,215,11,32,52,11,1,17,14,63,38,0
pondeca01w,9,0,PHO,32,32,1002,679,26,93,135,38,5,93,82,201,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pondeca01w,10,0,PHO,34,34,1075,648,32,112,171,31,12,86,99,151,120,0,11,11,200,11,29,39,13,0,16,26,44,36,0
potthan01w,1,0,MIN,3,0,8,0,0,2,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
powelel01w,1,0,ORL,20,1,347,72,17,33,42,12,1,30,21,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
powelel01w,2,0,ORL,32,32,1055,357,32,66,98,49,7,79,64,106,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
powelel01w,3,2,DET,15,13,397,148,26,37,60,23,8,41,19,40,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
powelel01w,3,1,ORL,15,1,308,88,7,25,30,20,4,30,31,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
powelel01w,4,0,DET,33,33,938,296,43,63,129,45,9,79,65,106,20,0,8,8,41,6,24,38,7,4,13,17,11,10,0
powelel01w,5,0,DET,30,26,760,133,31,53,134,36,8,61,67,50,0,0,3,3,23,4,2,21,10,0,8,7,17,0,0
powelel01w,6,0,DET,29,21,671,163,25,55,77,29,4,51,62,65,2,0,2,0,0,2,5,5,3,0,2,5,0,0,0
powelel01w,7,1,CHI,14,3,251,69,7,18,37,13,3,26,26,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
powelel01w,7,2,DET,11,0,120,14,7,6,15,3,0,9,9,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
powelel01w,8,0,DET,32,12,323,60,11,23,44,12,2,29,33,23,0,0,11,3,10,2,9,12,5,0,8,8,4,0,0
powelel01w,9,0,DET,16,16,313,58,18,32,35,6,1,18,21,12,2,0,9,9,29,3,18,18,6,0,13,29,11,0,1
powelni01w,5,0,CHA,31,0,384,132,10,61,16,15,4,22,37,10,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
powelni01w,6,0,SAC,34,34,988,364,32,92,62,39,16,44,83,72,159,0,8,8,88,2,18,15,7,1,12,16,10,42,0
powelni01w,7,0,SAC,34,34,886,327,25,106,61,42,15,47,82,49,156,0,9,9,106,8,33,14,14,1,13,26,13,34,0
powelni01w,8,0,SAC,34,34,986,436,65,126,58,48,12,64,63,83,163,0,3,3,46,4,13,5,4,1,7,7,11,10,0
powelni01w,9,0,SAC,34,33,944,463,41,109,46,40,6,62,78,75,190,2,3,3,54,5,13,8,3,1,7,11,10,16,0
powelni01w,10,0,SAC,34,34,1035,567,51,149,77,49,8,84,62,96,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pricear01w,8,0,CHI,34,34,893,269,83,121,99,40,7,59,67,151,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pricear01w,9,0,CHI,34,11,763,235,57,68,59,36,12,50,79,125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pricear01w,10,2,ATL,11,0,98,16,7,9,4,3,2,9,12,10,0,0,2,0,10,3,3,4,4,0,2,2,7,0,0
pricear01w,10,1,CHI,22,0,324,77,25,34,26,12,1,18,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pridely01w,1,0,POR,32,1,462,114,22,39,40,16,9,33,59,42,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pridely01w,2,0,MIN,32,14,713,170,47,99,28,28,20,46,77,55,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
pridely01w,3,0,MIN,31,15,589,123,25,78,43,25,25,47,73,17,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pridely01w,4,2,LAS,4,0,28,1,3,3,0,0,0,3,9,4,0,1,6,0,5,6,3,1,2,1,3,10,1,0,0
pridely01w,4,1,MIN,13,0,66,17,8,9,1,3,1,8,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pringla01w,9,0,PHO,29,7,377,128,52,50,9,10,44,27,71,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pringla01w,10,0,MIN,17,0,159,37,14,23,8,3,14,14,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
queenbr01w,7,0,CON,4,0,10,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
queenbr01w,9,0,CHI,8,0,36,2,1,3,2,0,0,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quiglal01w,9,0,PHO,14,0,100,29,6,5,4,6,1,6,9,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quiglal01w,10,0,PHO,6,0,32,10,1,4,1,0,0,5,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quinnno01w,8,0,MIN,34,19,670,96,18,71,148,29,13,67,40,24,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quinnno01w,9,0,MIN,32,25,533,116,12,57,81,21,2,46,33,18,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quinnno01w,10,0,LAS,34,9,929,284,33,89,118,40,11,51,59,37,77,0,6,4,29,5,14,23,7,3,19,10,8,10,0
quinnte01w,1,0,IND,17,0,118,15,11,5,15,4,0,10,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
radunha01w,2,0,NYL,4,0,9,4,1,3,0,0,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raglafe01w,3,0,SEA,31,3,432,141,27,21,23,27,1,29,44,28,55,0,2,0,7,2,4,1,0,0,2,0,0,3,0
raglafe01w,4,0,PHO,3,0,39,5,0,2,2,2,0,3,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raglafe01w,5,0,HOU,34,10,517,118,19,48,38,25,3,32,48,13,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raglafe01w,6,0,HOU,4,0,9,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
randase01w,2,0,SEA,32,30,884,300,32,73,44,29,4,73,45,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
randase01w,3,1,SEA,21,16,458,134,38,30,29,20,1,36,33,51,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
randase01w,3,2,UTA,8,0,135,58,4,17,8,4,1,10,16,29,2,0,5,0,20,3,9,5,1,0,3,9,5,0,0
randase01w,4,0,SAS,33,1,339,88,25,28,23,11,0,44,41,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
randase01w,5,0,SAS,29,8,462,136,26,34,20,22,4,28,41,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rasmukr01w,1,2,MIA,25,7,454,126,44,52,27,24,14,29,47,64,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rasmukr01w,1,1,UTA,1,0,9,0,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rasmukr01w,2,0,MIA,28,3,416,75,33,55,16,11,14,31,48,16,4,0,3,0,1,3,3,0,1,0,6,1,2,0,0
rasmukr01w,3,0,MIA,31,5,674,170,41,76,41,18,16,37,63,46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rasmukr01w,4,0,IND,33,25,814,226,44,71,64,24,15,48,65,39,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rasmukr01w,5,0,IND,33,4,692,152,41,72,47,21,14,35,51,38,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rasmukr01w,6,2,CHA,3,0,29,6,2,3,2,1,0,1,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rasmukr01w,6,1,HOU,24,19,522,121,26,50,22,13,16,19,56,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rasmukr01w,7,0,PHO,34,32,908,146,72,136,72,28,27,33,98,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rasmukr01w,8,0,CON,33,3,522,114,35,56,29,11,5,35,54,21,27,1,2,0,12,0,4,2,1,1,0,5,0,2,0
rasmukr01w,9,0,MIN,31,0,393,79,32,53,27,12,6,19,48,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raymost01w,8,0,CHI,20,0,180,61,2,12,27,4,0,18,11,13,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reddja01w,1,0,SEA,26,8,387,140,18,27,16,19,1,35,53,34,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reddja01w,2,0,SEA,32,6,659,231,29,53,48,17,3,48,101,66,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reddja01w,3,0,SEA,10,0,112,52,8,5,7,2,0,7,17,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reedbr01w,1,0,PHO,32,30,1090,608,59,128,86,66,21,90,52,142,43,0,2,2,28,2,5,8,0,1,5,5,4,4,0
reedbr01w,2,0,PHO,1,0,13,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reedbr01w,3,0,PHO,5,4,85,38,1,3,4,2,3,8,8,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reidtr01w,1,0,CHA,29,17,620,211,45,55,29,14,9,51,47,72,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
reidtr01w,2,0,MIA,21,2,278,80,10,27,13,15,5,25,28,26,0,0,3,0,4,1,4,1,1,0,2,1,4,0,0
reidtr01w,3,0,PHO,24,12,421,113,33,44,14,22,2,36,29,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reidtr01w,4,0,PHO,2,0,12,2,1,0,1,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rileyru01w,2,0,MIA,32,20,799,218,51,79,26,25,46,63,107,83,0,3,3,3,24,5,11,3,1,4,3,12,19,0,0
rileyru01w,3,0,MIA,26,8,519,148,24,66,25,11,41,49,87,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rileyru01w,4,0,DET,34,34,995,327,59,142,64,25,58,82,128,127,0,2,8,8,103,15,34,20,5,20,13,26,26,0,0
rileyru01w,5,0,DET,34,34,1037,378,68,131,50,31,53,82,121,87,2,2,3,3,29,7,8,9,2,6,2,9,15,0,0
rileyru01w,6,0,DET,33,33,855,251,43,113,39,23,46,68,131,60,12,4,2,2,17,3,8,0,1,2,5,10,0,3,1
rileyru01w,7,0,DET,34,34,875,249,36,129,52,18,49,54,110,18,9,2,10,10,44,12,20,5,5,13,15,27,4,0,0
rileyru01w,8,0,SAS,30,29,773,176,32,116,37,27,59,69,114,29,27,1,5,5,30,6,19,11,3,13,8,19,0,4,0
rileyru01w,9,0,SAS,30,3,580,153,14,94,31,14,41,52,101,21,28,2,9,1,18,5,14,10,4,8,13,26,4,9,0
rileyru01w,10,0,SAS,31,17,650,163,35,105,28,14,45,35,90,26,18,4,3,0,12,4,3,1,1,4,1,7,6,0,0
rizzoje01w,1,0,HOU,32,2,437,60,6,30,44,15,2,26,38,9,39,0,1,0,0,0,0,0,0,0,0,0,0,1,0
rizzoje01w,2,0,CLE,32,0,476,119,2,28,51,25,2,41,30,11,73,0,3,0,6,0,3,7,0,0,0,2,0,6,0
rizzoje01w,3,0,CLE,26,25,695,178,5,65,85,23,3,45,53,40,99,3,0,0,0,0,0,0,0,0,0,0,0,0,0
rizzoje01w,4,0,CLE,33,0,525,59,4,38,65,14,0,35,22,16,51,0,3,0,12,0,2,8,0,0,1,2,0,6,0
robinas01w,5,0,PHO,19,0,130,17,4,9,2,8,10,4,22,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robinas01w,6,0,PHO,34,15,659,103,48,70,31,20,34,38,108,38,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
robinas01w,7,1,CHI,12,5,124,21,16,18,6,2,8,10,19,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robinas01w,7,2,SEA,17,0,197,21,18,26,7,6,8,12,34,10,1,0,2,0,0,0,0,0,0,0,0,3,2,0,0
robinas01w,8,0,SEA,33,5,409,48,30,70,14,16,25,26,57,15,1,0,2,2,8,4,12,6,2,5,3,4,0,0,0
robinas01w,9,0,SEA,33,1,329,29,29,43,12,12,20,28,62,10,0,0,3,1,7,5,7,2,1,2,2,9,2,0,0
robinas01w,10,0,SEA,26,2,167,12,5,19,2,2,13,10,31,4,1,0,3,0,0,1,0,0,0,1,1,2,0,0,0
robincr01w,1,0,NYL,27,14,722,238,26,42,48,23,10,33,74,33,102,0,7,0,46,7,13,5,9,1,10,12,5,19,0
robincr01w,2,0,NYL,32,32,980,342,23,69,83,32,8,28,86,29,168,1,6,6,69,7,16,8,8,2,14,15,4,29,0
robincr01w,3,0,NYL,32,32,1068,378,22,70,81,48,12,52,101,72,181,0,8,8,67,8,16,14,8,2,5,17,9,39,0
robincr01w,4,0,NYL,33,33,1078,395,13,57,63,40,13,43,94,56,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robincr01w,5,0,NYL,28,27,890,339,19,64,58,24,8,33,77,43,144,2,5,5,75,4,12,13,9,2,8,16,5,33,1
robincr01w,6,0,NYL,32,31,969,234,29,71,58,21,5,38,86,38,107,1,2,2,7,1,7,4,1,1,1,5,2,7,0
robincr01w,7,0,WAS,27,27,727,199,18,52,49,33,0,27,83,31,92,2,2,0,8,1,3,9,0,0,1,8,0,5,0
robincr01w,8,0,WAS,2,1,34,2,0,2,2,2,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robinre01w,1,0,WAS,2,0,5,4,0,0,0,1,0,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rolanja01w,1,0,ORL,21,0,173,33,7,10,8,6,0,19,16,8,10,0,3,0,2,1,3,1,1,1,0,0,2,1,0
rossad01w,9,0,SAS,4,0,7,2,0,1,0,0,0,0,2,2,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0
rushle01w,9,0,CHI,2,0,12,3,0,0,0,0,0,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
salesny01w,1,0,ORL,32,32,995,430,43,96,69,47,12,67,92,62,119,2,3,3,33,1,8,4,3,0,9,9,2,10,0
salesny01w,2,0,ORL,32,31,1039,433,57,115,58,70,6,72,109,74,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
salesny01w,3,0,ORL,32,32,1042,431,36,84,60,60,7,71,97,106,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
salesny01w,4,0,CON,34,34,1106,548,27,118,92,46,13,73,107,144,114,3,4,4,47,1,12,9,5,3,7,12,18,6,0
salesny01w,5,0,CON,34,34,1096,517,33,102,97,75,8,76,98,77,129,0,8,8,118,12,31,11,25,6,20,22,22,29,0
salesny01w,6,0,CON,34,34,1074,532,36,88,74,61,10,64,96,108,116,0,8,8,115,10,22,19,16,8,16,20,31,38,0
salesny01w,7,0,CON,22,20,609,286,21,61,60,26,6,29,43,50,80,0,5,5,25,10,20,17,7,3,5,9,14,15,0
salesny01w,8,0,CON,26,25,762,341,33,72,82,36,11,57,59,82,71,1,3,3,37,1,14,6,1,0,7,10,10,9,0
sampsch01w,1,0,SEA,21,6,280,76,13,27,11,18,6,14,37,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
samsh01w,1,0,MIA,31,27,904,396,38,94,66,35,5,74,67,100,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
samsh01w,2,0,MIA,32,32,1100,444,41,96,88,55,8,87,67,76,98,0,3,3,31,4,6,4,5,0,8,11,11,9,1
samsh01w,3,0,MIA,32,32,1073,463,58,97,83,69,6,71,83,89,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
samsh01w,4,0,MIN,34,28,953,374,46,96,88,38,6,48,70,105,73,0,3,0,26,5,11,8,6,0,8,6,8,4,0
samsh01w,5,0,SEA,34,32,1018,310,42,97,82,53,6,63,108,76,42,1,8,8,59,13,31,28,10,0,25,21,9,12,0
samsh01w,6,0,CHA,34,33,1075,387,53,92,91,44,2,100,87,108,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0
samsh01w,7,0,CHA,34,34,990,359,53,119,90,55,3,73,78,102,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
samsh01w,8,0,IND,33,4,591,164,35,62,42,29,6,39,58,42,33,0,6,5,48,15,17,13,6,1,5,19,12,8,0
samsh01w,9,0,DET,32,15,478,92,29,62,38,19,3,31,36,26,21,0,6,0,6,1,2,0,1,0,0,2,2,0,0
sanchis01w,5,0,DET,10,0,62,22,3,2,3,2,0,11,6,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
